Source,Target,Weight,Type
"Jon S","Aemon T",27.0,undirected
"Jon S","Grenn",30.0,undirected
"Jon S","Yoren",6.0,undirected
"Jon S","Halder",20.0,undirected
"Jon S","Jaremy R",4.0,undirected
"Jon S","Chett",4.0,undirected
"Jon S","Bowen M",5.0,undirected
"Jon S","Donal N",7.0,undirected
"Jon S","Dareon",5.0,undirected
"Jon S","Hobb",6.0,undirected
"Jon A","Tyrion L",4.0,undirected
"Jon A","Brandon S",6.0,undirected
"Jon A","Catelyn S",7.0,undirected
"Jon A","Robert B",13.0,undirected
"Jon A","Petyr B",4.0,undirected
"Jon A","Lysa A",8.0,undirected
"Jon A","Pycelle",8.0,undirected
"Jon A","Stannis B",8.0,undirected
"Tyrion L","Brandon S",13.0,undirected
"Tyrion L","Catelyn S",36.0,undirected
"Tyrion L","Robert A",4.0,undirected
"Tyrion L","Robert B",13.0,undirected
"Tyrion L","Sansa S",4.0,undirected
"Tyrion L","Robb S",5.0,undirected
"Tyrion L","Joffrey B",8.0,undirected
"Tyrion L","Petyr B",10.0,undirected
"Tyrion L","Jaime L",30.0,undirected
"Tyrion L","Tywin L",35.0,undirected
"Tyrion L","Lysa A",18.0,undirected
"Tyrion L","Rodrik C",5.0,undirected
"Tyrion L","Bronn",51.0,undirected
"Tyrion L","Cersei L",16.0,undirected
"Tyrion L","Renly B",4.0,undirected
"Tyrion L","Gregor C",6.0,undirected
"Tyrion L","Benjen S",6.0,undirected
"Tyrion L","Jeor M",8.0,undirected
"Tyrion L","Alliser T",6.0,undirected
"Tyrion L","Vardis E",9.0,undirected
"Tyrion L","Shagga",16.0,undirected
"Tyrion L","Yoren",8.0,undirected
"Tyrion L","Kevan L",14.0,undirected
"Tyrion L","Mord",17.0,undirected
"Tyrion L","Marillion",8.0,undirected
"Tyrion L","Conn",5.0,undirected
"Tyrion L","Shae",11.0,undirected
"Tyrion L","Jyck",6.0,undirected
"Tyrion L","Willis W",4.0,undirected
"Tyrion L","Morrec",5.0,undirected
"Tyrion L","Lefford",4.0,undirected
"Brandon S","Catelyn S",18.0,undirected
"Brandon S","Arya S",13.0,undirected
"Brandon S","Robert B",9.0,undirected
"Brandon S","Sansa S",11.0,undirected
"Brandon S","Robb S",109.0,undirected
"Brandon S","Petyr B",17.0,undirected
"Brandon S","Luwin",49.0,undirected
"Brandon S","Rodrik C",5.0,undirected
"Brandon S","Renly B",4.0,undirected
"Brandon S","Jory C",12.0,undirected
"Brandon S","Benjen S",6.0,undirected
"Brandon S","Hodor",29.0,undirected
"Brandon S","Theon G",16.0,undirected
"Brandon S","Rickon S",31.0,undirected
"Brandon S","Nan",19.0,undirected
"Brandon S","Osha",10.0,undirected
"Brandon S","Aerys T",6.0,undirected
"Brandon S","Lyanna",5.0,undirected
"Brandon S","Tommen",5.0,undirected
"Brandon S","Rickard K",7.0,undirected
"Daenerys T","Robert B",7.0,undirected
"Daenerys T","Drogo",74.0,undirected
"Daenerys T","Jorah M",56.0,undirected
"Daenerys T","Viserys T",33.0,undirected
"Daenerys T","Mirri M",30.0,undirected
"Daenerys T","Illyrio M",22.0,undirected
"Daenerys T","Irri",24.0,undirected
"Daenerys T","Jhiqui",26.0,undirected
"Daenerys T","Qotho",16.0,undirected
"Daenerys T","Doreah",16.0,undirected
"Daenerys T","Jhogo",16.0,undirected
"Daenerys T","Aggo",11.0,undirected
"Daenerys T","Haggo",10.0,undirected
"Daenerys T","Cohollo",7.0,undirected
"Daenerys T","Rakharo",4.0,undirected
"Daenerys T","Quaro",5.0,undirected
"Catelyn S","Arya S",5.0,undirected
"Catelyn S","Robert B",13.0,undirected
"Catelyn S","Sansa S",8.0,undirected
"Catelyn S","Robb S",47.0,undirected
"Catelyn S","Petyr B",20.0,undirected
"Catelyn S","Jaime L",8.0,undirected
"Catelyn S","Tywin L",6.0,undirected
"Catelyn S","Luwin",11.0,undirected
"Catelyn S","Lysa A",31.0,undirected
"Catelyn S","Varys",7.0,undirected
"Catelyn S","Rodrik C",24.0,undirected
"Catelyn S","Bronn",6.0,undirected
"Catelyn S","Theon G",7.0,undirected
"Catelyn S","Brynden T",15.0,undirected
"Catelyn S","Walder F",13.0,undirected
"Catelyn S","Vardis E",5.0,undirected
"Catelyn S","Edmure T",6.0,undirected
"Catelyn S","Greatjon U",4.0,undirected
"Catelyn S","Marillion",6.0,undirected
"Catelyn S","Hoster T",4.0,undirected
"Catelyn S","Willis W",5.0,undirected
"Catelyn S","Masha H",5.0,undirected
"Catelyn S","Hallis M",4.0,undirected
"Catelyn S","Stevron F",5.0,undirected
"Catelyn S","Donnel W",4.0,undirected
"Catelyn S","Hal M",5.0,undirected
"Arya S","Sansa S",99.0,undirected
"Arya S","Robb S",15.0,undirected
"Arya S","Joffrey B",28.0,undirected
"Arya S","Septa M",20.0,undirected
"Arya S","Sandor C",7.0,undirected
"Arya S","Jory C",12.0,undirected
"Arya S","Rickon S",7.0,undirected
"Arya S","Syrio F",20.0,undirected
"Arya S","Jeyne P",10.0,undirected
"Arya S","Tom",6.0,undirected
"Arya S","Ilyn P",4.0,undirected
"Arya S","Myrcella",10.0,undirected
"Arya S","Tommen",5.0,undirected
"Arya S","Mycah",8.0,undirected
"Robert A","Robert B",7.0,undirected
"Robert A","Lysa A",5.0,undirected
"Robert B","Sansa S",7.0,undirected
"Robert B","Joffrey B",15.0,undirected
"Robert B","Petyr B",16.0,undirected
"Robert B","Jaime L",15.0,undirected
"Robert B","Tywin L",7.0,undirected
"Robert B","Lysa A",6.0,undirected
"Robert B","Varys",12.0,undirected
"Robert B","Cersei L",22.0,undirected
"Robert B","Renly B",24.0,undirected
"Robert B","Viserys T",6.0,undirected
"Robert B","Pycelle",17.0,undirected
"Robert B","Jory C",4.0,undirected
"Robert B","Stannis B",13.0,undirected
"Robert B","Illyrio M",6.0,undirected
"Robert B","Barristan S",12.0,undirected
"Robert B","Rhaegar T",14.0,undirected
"Robert B","Aerys T",11.0,undirected
"Sansa S","Robb S",12.0,undirected
"Sansa S","Joffrey B",66.0,undirected
"Sansa S","Petyr B",7.0,undirected
"Sansa S","Varys",4.0,undirected
"Sansa S","Cersei L",8.0,undirected
"Sansa S","Renly B",5.0,undirected
"Sansa S","Septa M",34.0,undirected
"Sansa S","Pycelle",7.0,undirected
"Sansa S","Sandor C",21.0,undirected
"Sansa S","Jory C",9.0,undirected
"Sansa S","Gregor C",4.0,undirected
"Sansa S","Rickon S",7.0,undirected
"Sansa S","Loras T",13.0,undirected
"Sansa S","Jeyne P",25.0,undirected
"Sansa S","Lyanna",4.0,undirected
"Sansa S","Meryn T",5.0,undirected
"Sansa S","Ilyn P",6.0,undirected
"Sansa S","Myrcella",6.0,undirected
"Sansa S","Beric D",4.0,undirected
"Sansa S","Boros B",5.0,undirected
"Sansa S","Mycah",5.0,undirected
"Sansa S","Maegor",4.0,undirected
"Robb S","Joffrey B",14.0,undirected
"Robb S","Jaime L",6.0,undirected
"Robb S","Tywin L",6.0,undirected
"Robb S","Luwin",17.0,undirected
"Robb S","Samwell T",4.0,undirected
"Robb S","Rodrik C",12.0,undirected
"Robb S","Jory C",9.0,undirected
"Robb S","Benjen S",6.0,undirected
"Robb S","Hodor",4.0,undirected
"Robb S","Theon G",29.0,undirected
"Robb S","Rickon S",19.0,undirected
"Robb S","Brynden T",8.0,undirected
"Robb S","Walder F",7.0,undirected
"Robb S","Edmure T",5.0,undirected
"Robb S","Greatjon U",8.0,undirected
"Robb S","Roose B",5.0,undirected
"Robb S","Hallis M",5.0,undirected
"Robb S","Galbart G",5.0,undirected
"Robb S","Hal M",6.0,undirected
"Joffrey B","Petyr B",8.0,undirected
"Joffrey B","Jaime L",9.0,undirected
"Joffrey B","Varys",4.0,undirected
"Joffrey B","Rodrik C",5.0,undirected
"Joffrey B","Cersei L",14.0,undirected
"Joffrey B","Renly B",8.0,undirected
"Joffrey B","Septa M",5.0,undirected
"Joffrey B","Sandor C",17.0,undirected
"Joffrey B","Stannis B",5.0,undirected
"Joffrey B","Janos S",4.0,undirected
"Joffrey B","Myrcella",5.0,undirected
"Joffrey B","Tommen",7.0,undirected
"Joffrey B","Mycah",5.0,undirected
"Drogo","Jorah M",12.0,undirected
"Drogo","Viserys T",11.0,undirected
"Drogo","Mirri M",8.0,undirected
"Drogo","Illyrio M",9.0,undirected
"Drogo","Irri",6.0,undirected
"Drogo","Qotho",6.0,undirected
"Drogo","Doreah",5.0,undirected
"Drogo","Jhogo",6.0,undirected
"Drogo","Aggo",4.0,undirected
"Drogo","Haggo",5.0,undirected
"Drogo","Cohollo",7.0,undirected
"Drogo","Ogo",10.0,undirected
"Drogo","Rhaego",4.0,undirected
"Petyr B","Jaime L",7.0,undirected
"Petyr B","Lysa A",4.0,undirected
"Petyr B","Varys",24.0,undirected
"Petyr B","Rodrik C",7.0,undirected
"Petyr B","Renly B",11.0,undirected
"Petyr B","Pycelle",15.0,undirected
"Petyr B","Jory C",8.0,undirected
"Petyr B","Barristan S",4.0,undirected
"Petyr B","Edmure T",4.0,undirected
"Jaime L","Tywin L",16.0,undirected
"Jaime L","Lysa A",6.0,undirected
"Jaime L","Cersei L",8.0,undirected
"Jaime L","Sandor C",10.0,undirected
"Jaime L","Jory C",4.0,undirected
"Jaime L","Barristan S",4.0,undirected
"Jaime L","Brynden T",6.0,undirected
"Jaime L","Edmure T",4.0,undirected
"Jaime L","Kevan L",4.0,undirected
"Jaime L","Aerys T",5.0,undirected
"Jorah M","Viserys T",12.0,undirected
"Jorah M","Illyrio M",6.0,undirected
"Jorah M","Rhaegar T",5.0,undirected
"Jorah M","Irri",4.0,undirected
"Jorah M","Qotho",5.0,undirected
"Jorah M","Jhogo",5.0,undirected
"Jorah M","Aggo",4.0,undirected
"Tywin L","Bronn",4.0,undirected
"Tywin L","Cersei L",6.0,undirected
"Tywin L","Gregor C",6.0,undirected
"Tywin L","Stannis B",4.0,undirected
"Tywin L","Walder F",8.0,undirected
"Tywin L","Rhaegar T",4.0,undirected
"Tywin L","Kevan L",9.0,undirected
"Tywin L","Roose B",4.0,undirected
"Tywin L","Addam M",6.0,undirected
"Luwin","Benjen S",5.0,undirected
"Luwin","Hodor",5.0,undirected
"Luwin","Theon G",5.0,undirected
"Luwin","Rickon S",8.0,undirected
"Luwin","Osha",11.0,undirected
"Lysa A","Brynden T",8.0,undirected
"Lysa A","Vardis E",4.0,undirected
"Lysa A","Edmure T",4.0,undirected
"Samwell T","Pyp",11.0,undirected
"Samwell T","Alliser T",8.0,undirected
"Samwell T","Aemon T",4.0,undirected
"Samwell T","Grenn",8.0,undirected
"Samwell T","Halder",6.0,undirected
"Samwell T","Chett",6.0,undirected
"Samwell T","Randyll T",5.0,undirected
"Varys","Renly B",7.0,undirected
"Varys","Pycelle",14.0,undirected
"Varys","Stannis B",5.0,undirected
"Varys","Barristan S",8.0,undirected
"Rodrik C","Bronn",4.0,undirected
"Rodrik C","Jory C",5.0,undirected
"Rodrik C","Theon G",5.0,undirected
"Rodrik C","Marillion",5.0,undirected
"Rodrik C","Willis W",6.0,undirected
"Bronn","Vardis E",11.0,undirected
"Bronn","Chiggen",8.0,undirected
"Bronn","Willis W",5.0,undirected
"Cersei L","Pycelle",4.0,undirected
"Cersei L","Stannis B",4.0,undirected
"Cersei L","Barristan S",6.0,undirected
"Renly B","Pycelle",6.0,undirected
"Renly B","Sandor C",7.0,undirected
"Renly B","Stannis B",19.0,undirected
"Renly B","Barristan S",12.0,undirected
"Renly B","Loras T",4.0,undirected
"Septa M","Jeyne P",6.0,undirected
"Septa M","Myrcella",4.0,undirected
"Viserys T","Illyrio M",14.0,undirected
"Viserys T","Rhaegar T",5.0,undirected
"Viserys T","Irri",4.0,undirected
"Pycelle","Barristan S",8.0,undirected
"Pycelle","Malleon",5.0,undirected
"Sandor C","Gregor C",11.0,undirected
"Sandor C","Loras T",4.0,undirected
"Sandor C","Meryn T",4.0,undirected
"Jory C","Tom",4.0,undirected
"Jory C","Alyn",8.0,undirected
"Jory C","Hullen",5.0,undirected
"Jory C","Harwin",4.0,undirected
"Gregor C","Loras T",10.0,undirected
"Gregor C","Marq P",6.0,undirected
"Mirri M","Qotho",9.0,undirected
"Benjen S","Theon G",4.0,undirected
"Benjen S","Jeor M",4.0,undirected
"Benjen S","Yoren",4.0,undirected
"Hodor","Nan",7.0,undirected
"Theon G","Brynden T",6.0,undirected
"Theon G","Walder F",4.0,undirected
"Theon G","Greatjon U",5.0,undirected
"Theon G","Hallis M",4.0,undirected
"Jeor M","Alliser T",5.0,undirected
"Jeor M","Aemon T",4.0,undirected
"Jeor M","Jaremy R",4.0,undirected
"Brynden T","Hoster T",5.0,undirected
"Pyp","Alliser T",4.0,undirected
"Pyp","Grenn",24.0,undirected
"Pyp","Halder",7.0,undirected
"Alliser T","Halder",4.0,undirected
"Aemon T","Chett",7.0,undirected
"Syrio F","Meryn T",4.0,undirected
"Loras T","Beric D",5.0,undirected
"Grenn","Halder",6.0,undirected
"Vardis E","Colemon",4.0,undirected
"Edmure T","Hoster T",6.0,undirected
"Edmure T","Marq P",5.0,undirected
"Irri","Jhiqui",14.0,undirected
"Irri","Doreah",14.0,undirected
"Irri","Jhogo",7.0,undirected
"Jhiqui","Doreah",11.0,undirected
"Qotho","Haggo",11.0,undirected
"Qotho","Cohollo",6.0,undirected
"Qotho","Quaro",4.0,undirected
"Tom","Cayn",6.0,undirected
"Shagga","Timett",4.0,undirected
"Shagga","Conn",8.0,undirected
"Greatjon U","Rickard K",4.0,undirected
"Greatjon U","Maege M",5.0,undirected
"Greatjon U","Galbart G",4.0,undirected
"Jhogo","Aggo",4.0,undirected
"Meryn T","Boros B",5.0,undirected
"Aggo","Rakharo",7.0,undirected
"Marillion","Willis W",4.0,undirected
"Myrcella","Tommen",6.0,undirected
"Alyn","Harwin",6.0,undirected
"Haggo","Cohollo",7.0,undirected
"Marq P","Karyl V",6.0,undirected
"Rakharo","Quaro",6.0,undirected
"Jyck","Morrec",5.0,undirected
